,n_estimators,max_depth,min_samples_split,max_features,accuracy
71,100,,5,log2,0.508682328907048
72,150,10.0,2,sqrt,0.5403472931562819
73,150,10.0,2,log2,0.5219611848825332
74,150,10.0,3,sqrt,0.5240040858018387
75,150,10.0,3,log2,0.5229826353421859
76,150,10.0,5,sqrt,0.5219611848825332
77,150,10.0,5,log2,0.5188968335035751
78,150,15.0,2,sqrt,0.5209397344228804
79,150,15.0,2,log2,0.5362614913176711
80,150,15.0,3,sqrt,0.526046986721144
81,150,15.0,3,log2,0.5168539325842697
82,150,15.0,5,sqrt,0.5301327885597549
83,150,15.0,5,log2,0.5342185903983657
84,150,20.0,2,sqrt,0.5372829417773238
85,150,20.0,2,log2,0.5280898876404494
86,150,20.0,3,sqrt,0.5280898876404494
87,150,20.0,3,log2,0.533197139938713
88,150,20.0,5,sqrt,0.5311542390194075
89,150,20.0,5,log2,0.526046986721144
90,150,,2,sqrt,0.5362614913176711
91,150,,2,log2,0.5280898876404494
92,150,,3,sqrt,0.5352400408580184
93,150,,3,log2,0.5403472931562819
94,150,,5,sqrt,0.5240040858018387
95,150,,5,log2,0.5250255362614913
96,200,10.0,2,sqrt,0.533197139938713
97,200,10.0,2,log2,0.5291113381001021
98,200,10.0,3,sqrt,0.5342185903983657
99,200,10.0,3,log2,0.5240040858018387
100,200,10.0,5,sqrt,0.5291113381001021
101,200,10.0,5,log2,0.5423901940755873
102,200,15.0,2,sqrt,0.5291113381001021
103,200,15.0,2,log2,0.515832482124617
104,200,15.0,3,sqrt,0.5270684371807968
105,200,15.0,3,log2,0.5250255362614913
106,200,15.0,5,sqrt,0.5219611848825332
107,200,15.0,5,log2,0.5280898876404494
108,200,20.0,2,sqrt,0.5454545454545454
109,200,20.0,2,log2,0.5321756894790602
110,200,20.0,3,sqrt,0.5352400408580184
111,200,20.0,3,log2,0.5372829417773238
112,200,20.0,5,sqrt,0.5250255362614913
113,200,20.0,5,log2,0.5240040858018387
114,200,,2,sqrt,0.5291113381001021
115,200,,2,log2,0.5362614913176711
116,200,,3,sqrt,0.5444330949948928
117,200,,3,log2,0.5229826353421859
118,200,,5,sqrt,0.5383043922369765
119,200,,5,log2,0.5270684371807968
120,500,10.0,2,sqrt,0.5311542390194075
121,500,10.0,2,log2,0.526046986721144
122,500,10.0,3,sqrt,0.526046986721144
123,500,10.0,3,log2,0.5362614913176711
124,500,10.0,5,sqrt,0.5301327885597549
125,500,10.0,5,log2,0.5342185903983657
126,500,15.0,2,sqrt,0.5342185903983657
127,500,15.0,2,log2,0.5403472931562819
128,500,15.0,3,sqrt,0.5240040858018387
129,500,15.0,3,log2,0.5270684371807968
130,500,15.0,5,sqrt,0.5372829417773238
131,500,15.0,5,log2,0.5280898876404494
132,500,20.0,2,sqrt,0.5270684371807968
133,500,20.0,2,log2,0.5240040858018387
134,500,20.0,3,sqrt,0.5362614913176711
135,500,20.0,3,log2,0.5219611848825332
136,500,20.0,5,sqrt,0.5352400408580184
137,500,20.0,5,log2,0.5280898876404494
138,500,,2,sqrt,0.5423901940755873
139,500,,2,log2,0.5372829417773238
140,500,,3,sqrt,0.54341164453524
141,500,,3,log2,0.5393258426966292
142,500,,5,sqrt,0.5413687436159347
143,500,,5,log2,0.5403472931562819
