,n_estimators,max_depth,min_samples_split,max_features,accuracy
164,200,10.0,5,sqrt,0.5153374233128835
165,200,10.0,5,log2,0.5291411042944786
166,200,10.0,10,sqrt,0.5107361963190185
167,200,10.0,10,log2,0.5168711656441718
168,200,10.0,50,sqrt,0.5015337423312883
169,200,10.0,50,log2,0.5
170,200,15.0,2,sqrt,0.5352760736196319
171,200,15.0,2,log2,0.5337423312883436
172,200,15.0,3,sqrt,0.5337423312883436
173,200,15.0,3,log2,0.5291411042944786
174,200,15.0,5,sqrt,0.5245398773006135
175,200,15.0,5,log2,0.5214723926380368
176,200,15.0,10,sqrt,0.5383435582822086
177,200,15.0,10,log2,0.5076687116564417
178,200,15.0,50,sqrt,0.5138036809815951
179,200,15.0,50,log2,0.504601226993865
180,200,20.0,2,sqrt,0.5184049079754601
181,200,20.0,2,log2,0.5138036809815951
182,200,20.0,3,sqrt,0.5107361963190185
183,200,20.0,3,log2,0.5153374233128835
184,200,20.0,5,sqrt,0.5352760736196319
185,200,20.0,5,log2,0.5291411042944786
186,200,20.0,10,sqrt,0.5337423312883436
187,200,20.0,10,log2,0.5122699386503068
188,200,20.0,50,sqrt,0.5107361963190185
189,200,20.0,50,log2,0.504601226993865
190,200,,2,sqrt,0.5245398773006135
191,200,,2,log2,0.5245398773006135
192,200,,3,sqrt,0.5368098159509203
193,200,,3,log2,0.5214723926380368
194,200,,5,sqrt,0.5322085889570553
195,200,,5,log2,0.504601226993865
196,200,,10,sqrt,0.5306748466257669
197,200,,10,log2,0.5076687116564417
198,200,,50,sqrt,0.504601226993865
199,200,,50,log2,0.5153374233128835
