,n_estimators,max_depth,min_samples_split,max_features,accuracy
274,200,20.0,3,log2,0.5132924335378323
275,200,20.0,3,,0.5132924335378323
276,200,20.0,5,sqrt,0.523517382413088
277,200,20.0,5,log2,0.5173824130879345
278,200,20.0,5,,0.5276073619631901
279,200,20.0,10,sqrt,0.5143149284253579
280,200,20.0,10,log2,0.5214723926380368
281,200,20.0,10,,0.5184049079754601
282,200,20.0,50,sqrt,0.5194274028629857
283,200,20.0,50,log2,0.5010224948875256
284,200,20.0,50,,0.5224948875255624
285,200,,2,sqrt,0.5184049079754601
286,200,,2,log2,0.5276073619631901
287,200,,2,,0.5255623721881391
288,200,,3,sqrt,0.5173824130879345
289,200,,3,log2,0.5276073619631901
290,200,,3,,0.5112474437627812
291,200,,5,sqrt,0.5132924335378323
292,200,,5,log2,0.5184049079754601
293,200,,5,,0.5224948875255624
294,200,,10,sqrt,0.4867075664621677
295,200,,10,log2,0.516359918200409
296,200,,10,,0.5143149284253579
297,200,,50,sqrt,0.49693251533742333
298,200,,50,log2,0.5173824130879345
299,200,,50,,0.5122699386503068
