,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy,precision
132,25,20.0,0.01,2,0,0.5098039215686274,0.7727272727272727
133,25,20.0,0.01,2,1,0.5073529411764706,0.7727272727272727
134,25,20.0,0.01,2,2,0.4852941176470588,0.7727272727272727
135,25,20.0,0.01,2,3,0.48161764705882354,0.7727272727272727
136,25,20.0,0.01,3,0,0.4877450980392157,0.7727272727272727
137,25,20.0,0.01,3,1,0.49142156862745096,0.7727272727272727
138,25,20.0,0.01,3,2,0.4877450980392157,0.7727272727272727
139,25,20.0,0.01,3,3,0.47671568627450983,0.7727272727272727
140,25,20.0,0.01,4,0,0.5,0.7727272727272727
141,25,20.0,0.01,4,1,0.5012254901960784,0.7727272727272727
142,25,20.0,0.01,4,2,0.5012254901960784,0.7727272727272727
143,25,20.0,0.01,4,3,0.5,0.7727272727272727
144,25,20.0,0.1,1,0,0.4889705882352941,0.7727272727272727
145,25,20.0,0.1,1,1,0.5073529411764706,0.7727272727272727
146,25,20.0,0.1,1,2,0.4803921568627451,0.7727272727272727
147,25,20.0,0.1,1,3,0.48284313725490197,0.7727272727272727
148,25,20.0,0.1,2,0,0.48651960784313725,0.7727272727272727
149,25,20.0,0.1,2,1,0.47671568627450983,0.7727272727272727
150,25,20.0,0.1,2,2,0.4889705882352941,0.7727272727272727
151,25,20.0,0.1,2,3,0.48284313725490197,0.7727272727272727
152,25,20.0,0.1,3,0,0.49019607843137253,0.7727272727272727
153,25,20.0,0.1,3,1,0.5,0.7727272727272727
154,25,20.0,0.1,3,2,0.48284313725490197,0.7727272727272727
155,25,20.0,0.1,3,3,0.4840686274509804,0.7727272727272727
156,25,20.0,0.1,4,0,0.48651960784313725,0.7727272727272727
157,25,20.0,0.1,4,1,0.49142156862745096,0.7727272727272727
158,25,20.0,0.1,4,2,0.4889705882352941,0.7727272727272727
159,25,20.0,0.1,4,3,0.4791666666666667,0.7727272727272727
160,25,20.0,0.2,1,0,0.47671568627450983,0.7727272727272727
161,25,20.0,0.2,1,1,0.4852941176470588,0.7727272727272727
162,25,20.0,0.2,1,2,0.48284313725490197,0.7727272727272727
163,25,20.0,0.2,1,3,0.4852941176470588,0.7727272727272727
164,25,20.0,0.2,2,0,0.4877450980392157,0.7727272727272727
165,25,20.0,0.2,2,1,0.49264705882352944,0.7727272727272727
166,25,20.0,0.2,2,2,0.4840686274509804,0.7727272727272727
167,25,20.0,0.2,2,3,0.47549019607843135,0.7727272727272727
168,25,20.0,0.2,3,0,0.4987745098039216,0.7727272727272727
169,25,20.0,0.2,3,1,0.4987745098039216,0.7727272727272727
170,25,20.0,0.2,3,2,0.4963235294117647,0.7727272727272727
171,25,20.0,0.2,3,3,0.4877450980392157,0.7727272727272727
172,25,20.0,0.2,4,0,0.48284313725490197,0.7727272727272727
173,25,20.0,0.2,4,1,0.48161764705882354,0.7727272727272727
174,25,20.0,0.2,4,2,0.49142156862745096,0.7727272727272727
175,25,20.0,0.2,4,3,0.5,0.7727272727272727
176,25,20.0,0.3,1,0,0.49019607843137253,0.7727272727272727
177,25,20.0,0.3,1,1,0.49142156862745096,0.7727272727272727
178,25,20.0,0.3,1,2,0.48161764705882354,0.7727272727272727
179,25,20.0,0.3,1,3,0.47671568627450983,0.7727272727272727
180,25,20.0,0.3,2,0,0.4950980392156863,0.7727272727272727
181,25,20.0,0.3,2,1,0.4963235294117647,0.7727272727272727
182,25,20.0,0.3,2,2,0.5183823529411765,0.7727272727272727
183,25,20.0,0.3,2,3,0.47794117647058826,0.7727272727272727
184,25,20.0,0.3,3,0,0.4803921568627451,0.7727272727272727
185,25,20.0,0.3,3,1,0.4791666666666667,0.7727272727272727
186,25,20.0,0.3,3,2,0.48651960784313725,0.7727272727272727
187,25,20.0,0.3,3,3,0.4852941176470588,0.7727272727272727
188,25,20.0,0.3,4,0,0.4950980392156863,0.7727272727272727
189,25,20.0,0.3,4,1,0.48284313725490197,0.7727272727272727
190,25,20.0,0.3,4,2,0.48284313725490197,0.7727272727272727
191,25,20.0,0.3,4,3,0.49019607843137253,0.7727272727272727
192,25,,0.01,1,0,0.47671568627450983,0.7727272727272727
193,25,,0.01,1,1,0.4803921568627451,0.7727272727272727
194,25,,0.01,1,2,0.46568627450980393,0.7727272727272727
195,25,,0.01,1,3,0.46691176470588236,0.7727272727272727
196,25,,0.01,2,0,0.47181372549019607,0.7727272727272727
197,25,,0.01,2,1,0.47058823529411764,0.7727272727272727
198,25,,0.01,2,2,0.4742647058823529,0.7727272727272727
199,25,,0.01,2,3,0.48161764705882354,0.7727272727272727
200,25,,0.01,3,0,0.4571078431372549,0.7727272727272727
201,25,,0.01,3,1,0.4742647058823529,0.7727272727272727
202,25,,0.01,3,2,0.4791666666666667,0.7727272727272727
203,25,,0.01,3,3,0.47181372549019607,0.7727272727272727
204,25,,0.01,4,0,0.5073529411764706,0.7727272727272727
205,25,,0.01,4,1,0.4877450980392157,0.7727272727272727
206,25,,0.01,4,2,0.4889705882352941,0.7727272727272727
207,25,,0.01,4,3,0.4950980392156863,0.7727272727272727
208,25,,0.1,1,0,0.49264705882352944,0.7727272727272727
209,25,,0.1,1,1,0.49019607843137253,0.7727272727272727
210,25,,0.1,1,2,0.49387254901960786,0.7727272727272727
211,25,,0.1,1,3,0.4950980392156863,0.7727272727272727
212,25,,0.1,2,0,0.47671568627450983,0.7727272727272727
213,25,,0.1,2,1,0.47794117647058826,0.7727272727272727
214,25,,0.1,2,2,0.49019607843137253,0.7727272727272727
215,25,,0.1,2,3,0.48284313725490197,0.7727272727272727
216,25,,0.1,3,0,0.4877450980392157,0.7727272727272727
217,25,,0.1,3,1,0.4889705882352941,0.7727272727272727
218,25,,0.1,3,2,0.4852941176470588,0.7727272727272727
219,25,,0.1,3,3,0.4889705882352941,0.7727272727272727
220,25,,0.1,4,0,0.49142156862745096,0.7727272727272727
221,25,,0.1,4,1,0.49142156862745096,0.7727272727272727
222,25,,0.1,4,2,0.48284313725490197,0.7727272727272727
223,25,,0.1,4,3,0.4852941176470588,0.7727272727272727
224,25,,0.2,1,0,0.4877450980392157,0.7727272727272727
225,25,,0.2,1,1,0.49142156862745096,0.7727272727272727
226,25,,0.2,1,2,0.47794117647058826,0.7727272727272727
227,25,,0.2,1,3,0.4632352941176471,0.7727272727272727
228,25,,0.2,2,0,0.49142156862745096,0.7727272727272727
229,25,,0.2,2,1,0.49142156862745096,0.7727272727272727
230,25,,0.2,2,2,0.48651960784313725,0.7727272727272727
231,25,,0.2,2,3,0.48651960784313725,0.7727272727272727
232,25,,0.2,3,0,0.4693627450980392,0.7727272727272727
233,25,,0.2,3,1,0.49019607843137253,0.7727272727272727
234,25,,0.2,3,2,0.4840686274509804,0.7727272727272727
235,25,,0.2,3,3,0.49754901960784315,0.7727272727272727
236,25,,0.2,4,0,0.48651960784313725,0.7727272727272727
237,25,,0.2,4,1,0.48161764705882354,0.7727272727272727
238,25,,0.2,4,2,0.4742647058823529,0.7727272727272727
239,25,,0.2,4,3,0.4840686274509804,0.7727272727272727
240,25,,0.3,1,0,0.4889705882352941,0.7727272727272727
241,25,,0.3,1,1,0.48161764705882354,0.7727272727272727
242,25,,0.3,1,2,0.49387254901960786,0.7727272727272727
243,25,,0.3,1,3,0.4840686274509804,0.7727272727272727
244,25,,0.3,2,0,0.4963235294117647,0.7727272727272727
245,25,,0.3,2,1,0.48284313725490197,0.7727272727272727
246,25,,0.3,2,2,0.4730392156862745,0.7727272727272727
247,25,,0.3,2,3,0.48284313725490197,0.7727272727272727
248,25,,0.3,3,0,0.47794117647058826,0.7727272727272727
249,25,,0.3,3,1,0.46200980392156865,0.7727272727272727
250,25,,0.3,3,2,0.4803921568627451,0.7727272727272727
251,25,,0.3,3,3,0.4852941176470588,0.7727272727272727
252,25,,0.3,4,0,0.4963235294117647,0.7727272727272727
253,25,,0.3,4,1,0.4877450980392157,0.7727272727272727
254,25,,0.3,4,2,0.48161764705882354,0.7727272727272727
255,25,,0.3,4,3,0.4791666666666667,0.7727272727272727
256,50,10.0,0.01,1,0,0.508578431372549,0.7727272727272727
257,50,10.0,0.01,1,1,0.4840686274509804,0.7727272727272727
258,50,10.0,0.01,1,2,0.4950980392156863,0.7727272727272727
259,50,10.0,0.01,1,3,0.5036764705882353,0.7727272727272727
260,50,10.0,0.01,2,0,0.48651960784313725,0.7727272727272727
261,50,10.0,0.01,2,1,0.4852941176470588,0.7727272727272727
262,50,10.0,0.01,2,2,0.48651960784313725,0.7727272727272727
263,50,10.0,0.01,2,3,0.4840686274509804,0.7727272727272727
264,50,10.0,0.01,3,0,0.49264705882352944,0.7727272727272727
265,50,10.0,0.01,3,1,0.4950980392156863,0.7727272727272727
266,50,10.0,0.01,3,2,0.48651960784313725,0.7727272727272727
267,50,10.0,0.01,3,3,0.49142156862745096,0.7727272727272727
268,50,10.0,0.01,4,0,0.48651960784313725,0.7727272727272727
269,50,10.0,0.01,4,1,0.5036764705882353,0.7727272727272727
270,50,10.0,0.01,4,2,0.508578431372549,0.7727272727272727
271,50,10.0,0.01,4,3,0.5,0.7727272727272727
272,50,10.0,0.1,1,0,0.4840686274509804,0.7727272727272727
273,50,10.0,0.1,1,1,0.4889705882352941,0.7727272727272727
274,50,10.0,0.1,1,2,0.49019607843137253,0.7727272727272727
275,50,10.0,0.1,1,3,0.48284313725490197,0.7727272727272727
276,50,10.0,0.1,2,0,0.4840686274509804,0.7727272727272727
277,50,10.0,0.1,2,1,0.47549019607843135,0.7727272727272727
278,50,10.0,0.1,2,2,0.48161764705882354,0.7727272727272727
279,50,10.0,0.1,2,3,0.49142156862745096,0.7727272727272727
280,50,10.0,0.1,3,0,0.48161764705882354,0.7727272727272727
281,50,10.0,0.1,3,1,0.49142156862745096,0.7727272727272727
282,50,10.0,0.1,3,2,0.4681372549019608,0.7727272727272727
283,50,10.0,0.1,3,3,0.47671568627450983,0.7727272727272727
284,50,10.0,0.1,4,0,0.48284313725490197,0.7727272727272727
285,50,10.0,0.1,4,1,0.4730392156862745,0.7727272727272727
286,50,10.0,0.1,4,2,0.48284313725490197,0.7727272727272727
287,50,10.0,0.1,4,3,0.47549019607843135,0.7727272727272727
288,50,10.0,0.2,1,0,0.49019607843137253,0.7727272727272727
289,50,10.0,0.2,1,1,0.4852941176470588,0.7727272727272727
290,50,10.0,0.2,1,2,0.4840686274509804,0.7727272727272727
291,50,10.0,0.2,1,3,0.49387254901960786,0.7727272727272727
292,50,10.0,0.2,2,0,0.49142156862745096,0.7727272727272727
293,50,10.0,0.2,2,1,0.4950980392156863,0.7727272727272727
294,50,10.0,0.2,2,2,0.4852941176470588,0.7727272727272727
295,50,10.0,0.2,2,3,0.4950980392156863,0.7727272727272727
296,50,10.0,0.2,3,0,0.4877450980392157,0.7727272727272727
297,50,10.0,0.2,3,1,0.4889705882352941,0.7727272727272727
298,50,10.0,0.2,3,2,0.47671568627450983,0.7727272727272727
299,50,10.0,0.2,3,3,0.49387254901960786,0.7727272727272727
300,50,10.0,0.2,4,0,0.49019607843137253,0.7727272727272727
301,50,10.0,0.2,4,1,0.47181372549019607,0.7727272727272727
302,50,10.0,0.2,4,2,0.49142156862745096,0.7727272727272727
303,50,10.0,0.2,4,3,0.48284313725490197,0.7727272727272727
304,50,10.0,0.3,1,0,0.48284313725490197,0.7727272727272727
305,50,10.0,0.3,1,1,0.49264705882352944,0.7727272727272727
306,50,10.0,0.3,1,2,0.4840686274509804,0.7727272727272727
307,50,10.0,0.3,1,3,0.4803921568627451,0.7727272727272727
308,50,10.0,0.3,2,0,0.5134803921568627,0.7727272727272727
309,50,10.0,0.3,2,1,0.5,0.7727272727272727
310,50,10.0,0.3,2,2,0.48284313725490197,0.7727272727272727
311,50,10.0,0.3,2,3,0.49019607843137253,0.7727272727272727
312,50,10.0,0.3,3,0,0.48651960784313725,0.7727272727272727
313,50,10.0,0.3,3,1,0.4889705882352941,0.7727272727272727
314,50,10.0,0.3,3,2,0.49264705882352944,0.7727272727272727
315,50,10.0,0.3,3,3,0.47671568627450983,0.7727272727272727
316,50,10.0,0.3,4,0,0.4852941176470588,0.7727272727272727
317,50,10.0,0.3,4,1,0.48284313725490197,0.7727272727272727
318,50,10.0,0.3,4,2,0.4840686274509804,0.7727272727272727
319,50,10.0,0.3,4,3,0.48651960784313725,0.7727272727272727
320,50,15.0,0.01,1,0,0.5122549019607843,0.7727272727272727
321,50,15.0,0.01,1,1,0.5171568627450981,0.7727272727272727
322,50,15.0,0.01,1,2,0.4950980392156863,0.7727272727272727
323,50,15.0,0.01,1,3,0.4877450980392157,0.7727272727272727
324,50,15.0,0.01,2,0,0.49754901960784315,0.7727272727272727
325,50,15.0,0.01,2,1,0.4840686274509804,0.7727272727272727
326,50,15.0,0.01,2,2,0.5024509803921569,0.7727272727272727
327,50,15.0,0.01,2,3,0.49754901960784315,0.7727272727272727
328,50,15.0,0.01,3,0,0.508578431372549,0.7727272727272727
329,50,15.0,0.01,3,1,0.49142156862745096,0.7727272727272727
330,50,15.0,0.01,3,2,0.5061274509803921,0.7727272727272727
331,50,15.0,0.01,3,3,0.47794117647058826,0.7727272727272727
332,50,15.0,0.01,4,0,0.4987745098039216,0.7727272727272727
333,50,15.0,0.01,4,1,0.5036764705882353,0.7727272727272727
334,50,15.0,0.01,4,2,0.5012254901960784,0.7727272727272727
335,50,15.0,0.01,4,3,0.49019607843137253,0.7727272727272727
336,50,15.0,0.1,1,0,0.4950980392156863,0.7727272727272727
337,50,15.0,0.1,1,1,0.49019607843137253,0.7727272727272727
338,50,15.0,0.1,1,2,0.4791666666666667,0.7727272727272727
339,50,15.0,0.1,1,3,0.4791666666666667,0.7727272727272727
340,50,15.0,0.1,2,0,0.4987745098039216,0.7727272727272727
341,50,15.0,0.1,2,1,0.49142156862745096,0.7727272727272727
342,50,15.0,0.1,2,2,0.4852941176470588,0.7727272727272727
343,50,15.0,0.1,2,3,0.5098039215686274,0.7727272727272727
344,50,15.0,0.1,3,0,0.4889705882352941,0.7727272727272727
345,50,15.0,0.1,3,1,0.47671568627450983,0.7727272727272727
346,50,15.0,0.1,3,2,0.4889705882352941,0.7727272727272727
347,50,15.0,0.1,3,3,0.48161764705882354,0.7727272727272727
348,50,15.0,0.1,4,0,0.47181372549019607,0.7727272727272727
349,50,15.0,0.1,4,1,0.49019607843137253,0.7727272727272727
350,50,15.0,0.1,4,2,0.4889705882352941,0.7727272727272727
351,50,15.0,0.1,4,3,0.4840686274509804,0.7727272727272727
352,50,15.0,0.2,1,0,0.4877450980392157,0.7727272727272727
353,50,15.0,0.2,1,1,0.48651960784313725,0.7727272727272727
354,50,15.0,0.2,1,2,0.4840686274509804,0.7727272727272727
355,50,15.0,0.2,1,3,0.4877450980392157,0.7727272727272727
356,50,15.0,0.2,2,0,0.4877450980392157,0.7727272727272727
357,50,15.0,0.2,2,1,0.4950980392156863,0.7727272727272727
358,50,15.0,0.2,2,2,0.4803921568627451,0.7727272727272727
359,50,15.0,0.2,2,3,0.49264705882352944,0.7727272727272727
360,50,15.0,0.2,3,0,0.4877450980392157,0.7727272727272727
361,50,15.0,0.2,3,1,0.4963235294117647,0.7727272727272727
362,50,15.0,0.2,3,2,0.4840686274509804,0.7727272727272727
363,50,15.0,0.2,3,3,0.4877450980392157,0.7727272727272727
364,50,15.0,0.2,4,0,0.49142156862745096,0.7727272727272727
365,50,15.0,0.2,4,1,0.49264705882352944,0.7727272727272727
366,50,15.0,0.2,4,2,0.49142156862745096,0.7727272727272727
367,50,15.0,0.2,4,3,0.4803921568627451,0.7727272727272727
368,50,15.0,0.3,1,0,0.4987745098039216,0.7727272727272727
369,50,15.0,0.3,1,1,0.4877450980392157,0.7727272727272727
370,50,15.0,0.3,1,2,0.48161764705882354,0.7727272727272727
371,50,15.0,0.3,1,3,0.47671568627450983,0.7727272727272727
372,50,15.0,0.3,2,0,0.4840686274509804,0.7727272727272727
373,50,15.0,0.3,2,1,0.5036764705882353,0.7727272727272727
374,50,15.0,0.3,2,2,0.48284313725490197,0.7727272727272727
375,50,15.0,0.3,2,3,0.47671568627450983,0.7727272727272727
376,50,15.0,0.3,3,0,0.48284313725490197,0.7727272727272727
377,50,15.0,0.3,3,1,0.49264705882352944,0.7727272727272727
378,50,15.0,0.3,3,2,0.49387254901960786,0.7727272727272727
379,50,15.0,0.3,3,3,0.5036764705882353,0.7727272727272727
380,50,15.0,0.3,4,0,0.4852941176470588,0.7727272727272727
381,50,15.0,0.3,4,1,0.4791666666666667,0.7727272727272727
382,50,15.0,0.3,4,2,0.4803921568627451,0.7727272727272727
383,50,15.0,0.3,4,3,0.47671568627450983,0.7727272727272727
384,50,20.0,0.01,1,0,0.4877450980392157,0.7727272727272727
385,50,20.0,0.01,1,1,0.5134803921568627,0.7727272727272727
386,50,20.0,0.01,1,2,0.49387254901960786,0.7727272727272727
387,50,20.0,0.01,1,3,0.4852941176470588,0.7727272727272727
388,50,20.0,0.01,2,0,0.5024509803921569,0.7727272727272727
389,50,20.0,0.01,2,1,0.4889705882352941,0.7727272727272727
